  id            u            v           CA      demanda           CS       length   oneway     status
 434          101          127     0.320899    71.196871     0.855732   106.966452     True    servico
 435          101          288     0.258168    57.278964     0.688449    86.056136     True    servico
 436          287          182     0.937613   208.025171     2.500303   312.537817     True    servico
 437          251          257     0.237363    52.662924     0.632968    79.120980     True    servico
 438          251          281     0.220192    48.853248     0.587178    73.397308    False    servico
 439          284          281     0.221519    49.147657     0.590717    73.839629    False    servico
 440          284          280     0.478198   106.096193     1.275195   159.399328     True    servico
 441          278          269     0.422228    93.678298     1.125941   140.742635     True    servico
 442          278          132     0.346723    76.926350     0.924596   115.574443    False    servico
 443          278          289     0.318323    70.625318     0.848862   106.107749    False    servico
 444          116          257     0.414806    92.031597     1.106149   138.268625    False    servico
 445          116          284     0.237046    52.592669     0.632123    79.015428     True    servico
 446          277           72     0.126162    27.991240     0.336433    42.054146     True    servico
 447          277          283     0.499909   110.913064     1.333090   166.636213     True    servico
 448           47           69     0.132436    29.383100     0.353162    44.145282     True     BR-356
 449           47          290     0.475639   105.528507     1.268371   158.546435     True    servico
 450           71           69     0.480177   106.535195     1.280471   160.058886    False    servico
 451           71          290     0.140724    31.221901     0.375263    46.907903     True    servico
 452          248          241     0.756198   167.775066     2.016527   252.065905    False    servico
 453          265          266     0.094229    20.906210     0.251277    31.409571     True    servico
 454          265          291     0.163357    36.243519     0.435619    54.452402     True    servico
 455          265          213     0.251928    55.894328     0.671807    83.975854     True    servico
 456          256          272     0.249891    55.442418     0.666375    83.296902    False    servico
 457          256          292     0.315365    69.969083     0.840975   105.121820     True    servico
 458          243          214     0.513512   113.931176     1.369365   171.170638     True    servico
 459          243          293     0.490551   108.836907     1.308136   163.516988     True    servico
 460          293          262     0.257468    57.123611     0.686582    85.822733     True    servico
 461          235            3     0.298606    66.250761     0.796283    99.535398     True    servico
 462          235            2     0.330667    73.363901     0.881778   110.222206     True    servico
 463          270          132     0.409154    90.777581     1.091077   136.384587    False    servico
 464          270          294     0.158892    35.252737     0.423711    52.963847     True    servico
 465           35          195     0.251766    55.858454     0.671376    83.921955     True    servico
 466           35           67     0.544041   120.704582     1.450776   181.347028     True    servico
 467          199          188     0.390308    86.596355     1.040822   130.102697     True    servico
 468          199           35     0.824097   182.839752     2.197593   274.699146     True    servico
 469           79           21     0.196542    43.606150     0.524112    65.514047     True    servico
 470           79          274     0.562872   124.882598     1.500993   187.624096     True    servico
 471          283          271     0.104670    23.222718     0.279119    34.889901     True    servico
 472           80           78     0.386942    85.849608     1.031846   128.980782    False    servico
 473           80          276     0.249047    55.255324     0.664126    83.015811     True    servico
 474           49           78     0.245987    54.576408     0.655966    81.995805     True    servico
 475           49          276     0.366310    81.271943     0.976826   122.103279     True    servico
 476          274          148     0.449265    99.676834     1.198039   149.754859     True    servico
 477          274          147     0.493806   109.559070     1.316816   164.601968     True    servico
 478          295          139     0.377560    83.767889     1.006826   125.853199     True    servico
 479          295           49     0.105438    23.393256     0.281169    35.146118     True    servico
 480          290          139     0.303620    67.363233     0.809654   101.206781     True    servico
 481          290          296     0.413511    91.744217     1.102695   137.836865     True    servico
 482          173           22     0.615032   136.455010     1.640084   205.010532     True    servico
 483          234           39     0.193136     0.000000     0.515029    64.378614     True   passagem
 484          271           72     0.474738   105.328635     1.265969   158.246146     True    servico
 485          271          296     0.381454    84.631879     1.017210   127.151260     True    servico
 486           94          273     0.023068     0.000000     0.061513     7.689184    False   passagem
 487           39           36     0.085741     0.000000     0.228642    28.580296    False   passagem
 488           39          180     0.550343     0.000000     1.467581   183.447625     True   passagem
 489          158          295     0.829027   183.933555     2.210740   276.342481     True    servico
 490          158          289     0.265868    58.987317     0.708982    88.622772    False    servico
 491          226          228     0.077636     0.000000     0.207029    25.878627     True   passagem
 492          226          198     0.088881     0.000000     0.237015    29.626873     True   passagem
 493          219           24     0.431259    95.681995     1.150024   143.752998     True    servico
 494          219           13     0.455689   101.102142     1.215170   151.896246     True    servico
 495          297          285     0.078985     0.000000     0.210628    26.328456    False   passagem
 496          227           27     0.113052    25.082540     0.301473    37.684105     True    servico
 497          249          238     0.629543     0.000000     1.678781   209.847681     True   passagem
 498          203          202     1.166689   258.849298     3.111169   388.896181    False    servico
 499          203          197     0.137288    30.459731     0.366103    45.762817    False    servico
 500          203          298     0.281293    62.409518     0.750114    93.764300    False    servico
 501          298          287     0.212580    47.164374     0.566879    70.859936     True    servico
 502          298          203     0.281293    62.409518     0.750114    93.764300    False    servico
 503           63          202     0.309613    68.692892     0.825636   103.204465     True    servico
 504           63          298     1.240649   275.258553     3.308396   413.549508     True    servico
 505           31          236     0.375532    83.317933     1.001417   125.177182     True    servico
 506           31          254     0.234487    52.024947     0.625300    78.162481     True    servico
 507          292          299     0.299597    66.470648     0.798926    99.865757     True    servico
 508          275          272     0.321326    71.291446     0.856868   107.108543     True    servico
 509          275          292     0.253102    56.154816     0.674938    84.367212     True    servico
 510          135          161     0.292992    65.005077     0.781311    97.663877     True    servico
 511          135          275     0.497953   110.479191     1.327875   165.984361     True    servico
 512          151          240     0.393029    87.200120     1.048078   131.009796     True    servico
 513          151          279     0.341367    75.737996     0.910312   113.789056     True    servico
 514          294          266     0.185519    41.160459     0.494717    61.839632     True    servico
 515          294          265     0.193406    42.910326     0.515749    64.468638     True    servico
 516          294          291     0.174681    38.755916     0.465816    58.227037     True    servico
 517          225          126     0.544059   120.708601     1.450825   181.353066     True    servico
 518          225          278     0.643870   142.853361     1.716988   214.623440     True    servico
 519          127          157     0.201831    44.779489     0.538215    67.276877     True    servico
 520          127          259     0.091643     0.000000     0.244381    30.547679     True   passagem
 521          191          286     0.154683    34.319087     0.412489    51.561128     True    servico
 522          191          249     0.044630     9.901944     0.119014    14.876718     True    servico
 523          259          222     0.250413    55.558210     0.667767    83.470869     True    servico
 524          259          288     0.307757    68.280967     0.820685   102.585587     True    servico
 525          182          236     0.176914    39.251321     0.471771    58.971335     True    servico
 526          182          254     0.359689    79.802934     0.959170   119.896235     True    servico
 527          155          153     0.107942    23.948640     0.287844    35.980529    False    servico
 528          300          289     0.328337    72.846942     0.875564   109.445526    False    servico
 529          289          278     0.318323    70.625318     0.848862   106.107749    False    servico
 530          289          158     0.265868    58.987317     0.708982    88.622772    False    servico
 531          289          300     0.328337    72.846942     0.875564   109.445526    False    servico
 532          252          293     0.438200    97.221934     1.168533   146.066608     True    servico
 533          285          115     0.240937    53.455897     0.642499    80.312346     True     BR-356
 534          285          260     0.487404   108.138631     1.299743   162.467895     True    servico
 535          285          297     0.078985     0.000000     0.210628    26.328456    False   passagem
 536          263          149     0.493903   109.580517     1.317074   164.634190     True    servico
 537          263          241     0.396594    87.990914     1.057583   132.197887     True    servico
 538           42          232     0.372789    82.709460     0.994104   124.263010     True    servico
 539           42          153     0.333111    73.906259     0.888296   111.037047    False    servico
 540          299          209     0.365083    80.999677     0.973554   121.694227     True    servico
 541          299          210     0.255986    56.794666     0.682628    85.328524     True    servico
 542          144          106     0.057433    12.742423     0.153154    19.144266     True    servico
 543          291          282     0.317334    70.405816     0.846224   105.777968     True    servico
 544          231           82     0.103822    23.034631     0.276859    34.607318     True    servico
 545          231          124     0.196048    43.496453     0.522794    65.349238     True    servico
 546           68           62     0.370810    82.270313     0.988826   123.603235    False    servico
 547           68          196     0.255146    56.608337     0.680389    85.048584     True    servico
 548          220           79     0.396810    88.038865     1.058159   132.269930     True    servico
 549          220           80     0.279340    61.976160     0.744906    93.113222     True    servico
 550          296          295     0.198925    44.134717     0.530465    66.308169     True    servico
 551          301          145     0.621153   137.813102     1.656407   207.050934     True    servico
 552          301          144     0.048261     0.000000     0.128696    16.087004     True   passagem
 553            2          189     0.208149    46.181364     0.555064    69.383059     True    servico
 554            2          238     0.058988     0.000000     0.157301    19.662638     True   passagem
 555          288          221     0.233514    51.808978     0.622704    77.838008     True    servico
 556          106           98     1.768031   392.267155     4.714749   589.343683     True    servico
 557          106          301     0.102617     0.000000     0.273646    34.205736     True   passagem
 558           32          267     0.568005   126.021411     1.514680   189.335052     True    servico
 559           32          268     0.219907    48.790111     0.586420    73.302450     True    servico
 560          103           56     0.147506    32.726668     0.393349    49.168672    False    servico
 561          103          108     0.168702    37.429404     0.449873    56.234080    False    servico
 562          103            3     0.181050    40.168989     0.482800    60.350044    False    servico
 563            3            1     0.259327    57.535957     0.691538    86.442243    False    servico
 564            3           52     0.140271    31.121476     0.374056    46.757026     True    servico
 565            3          103     0.181050    40.168989     0.482800    60.350044    False    servico

  id           no  demanda       CS
   0           99      580        6
   1          252      970        8
   2          291      650        5
   3          220      729        5
